,full_text,tweet_english
418,lagi 2045 astaga gen z awal2 2000an aja udah umur brp generasi milenial yang sekarang perintah emg bakal dpt ato ikn jd waris ato jd program lanjut smpe 2045,again 2045 gosh gen z in the early 2000s just at the age of brp millennial generation who now command emg will be able to ato ikn jd inheritance ato jd advanced program smpe 2045
419,lanjut ikn apbn negara stuck kok tambah program konyol entah siapa punya ide kok lamalama malas bayar pajak,continued IKN APBN stuck country why add a silly program or who has an idea how long ago I was lazy to pay taxes
420,yg satu ngebet ikn segera jadi semua anggar dialihin kesana tbtb masuk baru program makan gratis bakal kaget anggar udah habis,one ngebet ikn soon so all fencing is diverted there tbtb enter the new free meal program will be surprised fencing is over
421,terus kawal program prabowo gibran jangan ada narasi hoax masyarakat,continue to control the prabowo gibran program without any community hoax narration
422,ikn butuh 466 t negara tengah mati penuh unk beli pesawat bekas kata batal harus utang lalu program makan siang gratis tiap tahun perlu 450 t kalo anda ibu sri mulyani mundur kira2 siapa dukung 02 ganti masak nikita,ikn needs 466 t the country is dying full to buy a used plane said cancel having to be in debt then the free lunch program every year needs 450 t if you are Mrs. Sri Mulyani back off about who supports 02 change cook nikita
423,whoosh ikn dukung nya wajib bayar kan nerusin program jokowi,whoosh ikn support it must pay right nerusin jokowi program
424,manifesting program prabowogibran anakanak indonesia sehat bahagia ada gelisah ibu hamil ikn jadi pusat perintah canggih maju anak muda makin kontribusi bangsa akhir sumber daya alam kelola baik,manifesting program prabowogibran Indonesian children healthy happy there is anxiety pregnant women ikn become the center of advanced advanced command of young people the more the contribution of the final nation of well-managed natural resources
425,40 kota tara jakarta realistis aku pernah liat gambar keluar buat program tapi pasti biaya ikn tidak bakal bikin 40 kota tara jakarta paling realistis paling rasionalisasi kayak rumah dp 0 jadi 510 kota,40 cities tara jakarta realistic I've seen pictures come out for the program but surely the cost of ikn will not make 40 cities tara jakarta most realistic most rationalized like a house dp 0 so 510 cities
426,heran wkwkw cak imin pas debat pertama singgung soal ikn gabisa jawab partai koalisi nya sebenernya tuju sama program tsb asumsi,wonder wkwkw cak imin pas first debate alludes to ikn gabisa answer his coalition party actually went to the same program the assumption
427,yg 1 emang ken pindah ikn suami asn 1 rasa ikn sejahtera rakyat sih ibukota pindah begituh yawis aku coba paham aja dia aku suka sama semua program 01 yang g dukung ikn,that 1 ken moved ikn husband asn 1 feel ikn people's welfare the capital moved so yawis I try to understand him I like all the 01 programs that g supports ikn
428,tadi gue bayang kok sama program tapi balik ngeliat rancang ikn kayak minecraft aku jadi pikir aku lama ngebayangin kota gimana sih kan fisik tidak harus kayak jakarta elah ambil aspek,"just now I was in the same shadow as the program but behind me I was staring at the design of ikn like minecraft, so I thought I had long imagined the city, what about the physical, it didn't have to be like Jakarta, I took aspects"
429,milih jokowi bukan karna dar bansos dibayangin ikn sudah bangun susah payah tbtb henti banyak program bagus jkw belum selesai harus lanjut,milih jokowi not because dar bansos is imagined to have woken up hard tbtb stop many good programs jkw not finished must continue
430,dr awal pikir picik ikn simbol tok tutup nyata impact masyarakat jangan pikir kalimantan tengah selatan n timur huni minoritas spt barat justru banyak dr itu warga jawa ikut program orde baru transmigrasi,"from the beginning of the short-sighted thinking ikn symbol tok close real impact people don't think about central Kalimantan south n east inhabiting minorities like the west, there are actually many from the Javanese participating in the transmigration new order program"
431,benar program andal 02 bukan makan siang susu gratis program sebut bisa langsung realisasi program andal yaitu selamat proyek ikn yang,"right, the reliable program 02 is not a free milk lunch, the program can directly realize the reliable program, that is, congratulations on the IKN project"
432,agenda lanjut lanjut program pakdhe ikn hilir laksana program prabowogibran,further agenda of the downstream pakdhe ikn program such as the prabowogibran program
433,40kota tara jakarta tap anggap bullshit tdk dr 0 jakarta tdk bangun 78thn impact tdk signifikan hanya baik komunitas sudah bkn buat komunitas baru ikn spt kelanjudtan program urbanisasi jawa kalimantan masa orde baru,40kota tara jakarta tap consider bullshit tdk dr 0 jakarta tdk build 78thn impact tdk significant only good community already bkn create new community ikn spt kelanjudtan urbanization program java kalimantan new order period
434,01 gaung ubah mau stop semua program jokowi masuk stop ikn mana mau lah rakyat biasa bansos pilih anis mana mau rakyat kalimantan pilih anis kalo anis mau stop ikn,01 echo change want to stop all jokowi programs enter stop ikn where do you want the ordinary people bansos choose anis where do you want the people of kalimantan choose anis if you want to stop ikn
435,nyata banyak temen temen gatau apa panjang ikn sering banget bilang terusin program ikn tt pantesan 02 menang,real many friends friends gat or what is the length of ikn very often say continue to program ikn tt pantesan 02 win
436,terus menurutlu program bangun renovasi 3 juta rumah make sense beraningak kritik tuh program yakin gue program capai target duit dipake buat makan siang gratis ikn 300 fk 10k beasiswa dokter 10k stem pabrik ponsel dana desa 5m food estate,continue according to the program build renovation 3 million homes make sense bravely criticize the program sure I program achieve the target of money used for free lunch ikn 300 fk 10k doctor's scholarship 10k stem cellphone factory village fund 5m food estate
437,dukung program bangun ikn,support the build IKN program
438,program kembang 40 kota lain memang sdh dlm rencana jgk tengah panjang bappenas dg masing2 bappeda ingat keluar dr mit perlu economic boost baru business unusual bukan dr existing sini masuk salah satu peran ikn,the development program of 40 other cities is already in the plan jgk middle length bappenas dg each bappeda remember out of mit need economic boost new business unusual not from existing here into one of the roles ikn
439,ikn tu program gk waras ibarat perlu desak sekolah atepnya bocor tpi malah ngebangun kantor bupati didik indo aja mas ketar tir eh malah ikn d jepang waktu negara mau ancur baik pertama kali didik karna cepet pulih,ikn is a sane gk program like urging schools to atepnya leak tpi even building the office of the regent of Indo's students aja mas ketar tir eh even ikn d japan when the country wants to threaten the first time to learn because it is fast to recover
440,makin lama makin kaya mengebungebu gt gue mau positif thinking mungkin perfeksionis mau dia lerjain selesai makanya maksa anak turun program ikn lain gue mikir emang segitunya,the longer the richer the haze gt I want positive thinking maybe a perfectionist wants him to finish the job so maksa children down another IKN program I think emang triangular
441,program jokowi kan simbolisme perata ikn kereta cepat kerenn lanjut,jokowi program right symbolism perata ikn high-speed train kerenn further
442,lanjutin ikn kata cm 2juta duduk aja ya wkwkwkw aku lbh suka program kata mau bangun 300 fk kurun waktu 5tahun,"further, ikn said cm 2million, just sit down, right, wkwkwkw, I like the program, I want to wake up 300 fk in 5 years"
443,dukung program bangun ikn,support the build IKN program
444,lanjutin program jokowilanjutin iknlanjutin hilir tkdn 80 makan siang mulu bahas kalo 01 jakarta tetap ibukotaikn pending ganti 20 kota ubah sampe sekarang sy ngk tau mau di robah apa,continue the program jokowilanjutin iknlanjutin downstream tkdn 80 lunch mulu discuss if 01 jakarta remains ibukotaikn pending replace 20 cities change until now i ngk know what to change
445,percaya program makan siang gratis jadi hilir akan jadi ikn tidak akan jadi tang prabowo trust me,believe the free lunch program so downstream will be ikn will not be tang prabowo trust me
446,mungkin program anies ikn di copas oleh demi stabil apbn,maybe the anies ikn program is copied by for the sake of stable apbn
447,krn ikn laku copas program 0 anies apa ikn nntinya tdk jelas lanjut 2 penting beda prabowo jokowi,krn ikn behavior copas program 0 anies apa ikn nntinya not clear further 2 important differences prabowo jokowi
448,diri ikn moga makin banyak dukung program baik datang,self ikn let's hope more and more support good programs come
449,mohon maaf kak 01 ngga tolak ikn itu udah jadi uu 01 cm mngatakan bhw program tdak laku scr ugalan arti ttep jalan ngga ugalan gitu cmiiw tweet tsb yang bahas jga kok kak sila kalau mau baca,"i'm sorry, brother 01, I'm not rejecting it, it's already so, 01 cm I say, bhw, the program does not act like scr, the meaning of ttep, the path is not like that, cmiiw tweet that discusses it, bro, please if you want to read it"
450,lihat kabinet menteri nasdem sekalipun partai ini nyapreskan anies sang tantang ikn bagai program harap lanjut presiden jokowi,"see the cabinet of ministers of the nasdem even though this party prescribes anies that challenges ikn like a program, please continue the president jokowi"
451,nah sampai perihal bangun air bersih transportasi umum jalan kereta padahal di program anies kalimantan kenapa pilih lanjut ikn padahal ikn selesai belum kota sekitar ikn akses anda sebut,"well, until the matter of building clean water, public transportation, railroads, even though in the Anies Kalimantan program, why choose to continue IKN even though IKN is not finished yet, the city around IKN access you say"
452,ingin hadir ikn itu ada kok bang apa dibangunya ikn nusatara jadi harapa daerah kalo itu bisa perhati tumbuh tambah besar makanya ingin selesai satu serta program j pak jokowi lalu lanjut lain,want to attend ikn there is a bang what is built ikn nusatara so harapa area if it can pay attention to grow bigger so you want to finish one and the j pak jokowi program then continue another
453,gimana sich program hilir digital ikn semua serba digital gk era nya nikah2 offline kua milih jodoh tinggal searching apps sama2 cocok tinggal click ijab qabulnya online nyata sah system integrated buku nikah,how do sich downstream digital programs ikn all digital gk its era marriage2 offline kua milih jodoh stay searching apps sama2 fit stay click ijab qabulnya online real legit integrated system marriage book
454,02 unggul rakyat pilih paslon lanjut program jkw selesai ikn program ikn sendiri dukung warga kota sebut maju umkamu ubah belum perlu dengan ada ubah utas salah satu paslon,"02 Superior to the people, choose PASLON, then the JKW program is finished. IKN program itself supports city residents, say advanced, um, you change it not yet necessary by changing the thread of one of the PASLONs"
455,hahayyyy gabisa jawab soal program ikn hahayy dukung karbitan mana paham alah opini jelek aja gembor2 terossss,hahayyyy gabisa answer about the program ikn hahayy support karbitan mana understand is bad opinion just gembor2 terossss
456,soal ikn kaya jelas posisi mau lanjutin mau diapain masuk soal program jokowi jalan ikn emang ngambang statementnya rakyat mau coblos bingung orang daerah gue mau ngapain,"about rich IKN, it is clear that the position you want to continue is that you want to enter about the jokowi program, the road ikn emang ngambang statement, the people want to coblos to confuse the people of the region, what do I want to do?"
457,bilang mau ngasih kuliah gratis bareng program ikn makan gratis emang siapa duh paham konteks sih kak baca deh balesan balesanku males banget ngulang serah klen aja deh bener cuma klen oiya juga ngasih info bukan temenmu temenmu sih,"say you want to give a free lecture together with the free eating program who knows the context, bro, read balesan balesanku males really repeat the handover of klen aja deh really just klen oiya also give info not your friend your friend"
458,tau kok saya baca visi misi semua paslon mknya turut makan siangikn program ambisius makanya milih pasti banyak ambil anggar sana sini buat nutupnya makanya ada salah satu naik rasio 23 skrng aja rasio pajak 10persen semua dipajakin,"do you know how I read the vision and mission of all candidates, mknya participated in lunch, no ambitious program, so choosing must have taken a lot of fencing here and there for the closing, so there is one up in the ratio of 23 now, just the tax ratio of 10 percent is all expounded"
459,apapagi mau lanjut ikn lagi program gratis kuliah sekolah yang semua butuh duit,"what's more, I want to continue with another free school tuition program that all need money"
460,kamu tinggal pinggir ikn kaya kalau jakarta depok bekas tanggerang bogor ikn sempit cuma gede bandung aja perata 40 kota gakan bisa tara jakarta sekarang program makan siang aja susah upgrade 40 kota tara jakarta,you live on the edge of rich ikn if jakarta depok former tangerine bogor narrow ikn only big bandung aja flattening 40 cities gakan can tara jakarta now the lunch program is difficult to upgrade 40 cities tara jakarta
461,yg awal mulai plot twist nyata program maksi maksimal 2029 lalu program trsbt alokasi potong subsidi bbm stlh sekarang ikn nyata jadi simbol huni eksklusif bkn simbol perata akhir hilang akun kritik,the beginning of the plot of the real twist of the maximal maximization program 2029 then the trsbt program of the cut allocation of bbm stlh subsidies now wants to be real as an exclusive habitation symbol bkn the final leveling symbol is missing the criticism account
462,gak usah ikn punpenghuni kaltim banyak suku jawa yang datang kolonial belanda kerja tambang yang lalu program transmigrasi orba yang merantaubekerja pengeborandlldan anak pinak kaltim,no need to ikn punpin dweller kaltim many Javanese tribes who came to the Dutch colonial mine work then the orba transmigration program that migrated drillers and children of pinak kaltim
463,teriak teriak dukung ikn maju daerah nyata iknnya cuma 2jt duduk 3 days straight dpt fakta pait program calon belah aku kalau jd dukung udah trauma tp dukung sampe detik masih permasalahin menang kalah doang,shouting support ikn go forward real area iknnya only 2jt sit 3 days straight dpt facts pait program prospective I if jd support already traumatized but support until the second is still a problemin win lose doang
464,makan tuh iknmakan tuh program makan gratisoke gas oke gas joget joget enak gas,eat tuh iknmakan tuh eating program gratisoke gas ok gas joget good joget gas
465,mohon maaf mas program utama makan siang gratis sama lanjut program presiden belum bangun ikn,sorry sir the main program is free lunch as well as the president's program has not yet woken up ikn
466,mngkin calon lain ngasih program mikirmau bangun puluh kota tara jakartatapi 1 ikn aja tidak mampyu jadi makan gratis liat lbh masuk akal,mngkin other candidates give mikirmau program to build tens of cities tara jakartatapi 1 ikn aja not working so eat free see lbh makes sense
467,oke yuk debat jelasin program paslon kamu makan siang gratis ikn bangun food estate lolos nya anak presiden lewat mk kepala daerah pilih lgsg sama presiden akhir naikin gaji bawaslu h2 milu sok gua dengerin,okay let's debate clearly about the paslon program you have a free lunch ikn build food estate pass the president's son through mk regional head choose lgsg with the final president raise the salary bawaslu h2 milu sok cave listenin
468,pola sama spt mobil esemka ikn kemudian makan siang di milu 2029 alas mau lanjut program makan siang jujur usung program tsb kes anti kritik,"the same pattern as the esemka ikn car and then have lunch at milu 2029 alas want to continue the lunch program honestly stretching the program, the case of anti-criticism"
469,benar bijak ikn 40 kota besar program saling isi lo,really wise ikn 40 big cities mutual content program lo
470,jokowi program ikn realisasi akhir2 jabat 3 paslon sama2 punya program kata gratis kalo menang 02 gw yakin salah satu program nya mangkas salah 1 subsidi,jokowi program IKN realization at the end of dabat 3 paslon both have a free word program if you win 02 I'm sure one of the programs is pruned one of 1 subsidy
471,warga kaltim tolak ikn alas logis dalam segi per kapita dapat per orang kaltim jauh lebih unggul jadi lebih baik dukung program upgrade kota bikin kota baru,"residents of East Kalimantan reject the idea that the logical basis in terms of per capita can be far superior per person, so it is better to support the city upgrade program to make a new city"
472,mbenerin jalan sory ye sory ye program makan gratis lanjutin ikn sama naikkin gaji jabat,mbenerin street sory ye sory ye free meal program furthermore ikn the same increase in salary dabat
473,wahay rakjat indonesia milih paslon bangun ikn jadi program andal nih duit2 kamu buat bangun kota jelas kamu akan punya akses bahkan buat masuk doang,wahay rakjat indonesia milih paslon bangun ikn jadi program reliable nih duit2 anda buat bangun kota obviously you will have access even to enter doang
474,ikn cacat pak bagaimana program hajat besar negara program kamapanye ujug2 ala pindah kostan kalaolah program kampanye maka pilih tidak pilih jokowi tahu program apa akan djalankan tidak kaget tahu resiko baik buruk,"ikn is defective, sir, how is the state's big intention program, the kamapanye ujug2 program, ala moving costume when processing the campaign program, then choose not to choose jokowi, know what program to run, don't be surprised to know the good and bad risks"
475,anda ngaku nya intelektual ngga paham proses politik kamu kira gampang buat program nya anissementara anggran di tuju dpr oke lha anggran nya sama ikn makan gratis kamu kira lawan dpr,you admit that intellectuals don't understand the political process you think it's easy to make the program while Anggran is headed for dpr okay lha Anggran is the same as eating for free you think it's against dpr
476,liat anggara orang cuma 1dollar jga tau sendiri gimana negeri sama duit haus banget program makan anggar cukup besar tambah dg program2 02 banyak kaya bangun 300fk ttp lanjut ikn gratisin ukt program tambah 5 milaydesa,see that people only 1dollar don't know for themselves how the state and money are so thirsty the fencing eating program is quite large plus with the 02 program a lot of rich people build 300fk ttp further ikn gratisin ukt program plus 5 milaydesa
477,kalau prioritas dri pusat harus sih ikn dulu kalau tanya faskes urgent jelas urgent gantung gimana program pemda sendiri karna banyak fasilitas daerah itu wewenang pemda,"if the priority of the center must be ikn first if you ask urgent faskes, it is clear that it is urgent to hang how the local government program itself because many regional facilities are the authority of the local government"
478,emg belah yakin bakal realisasi ngasih kuliah gratis buat semua ptn mustahil anjir bareng program ngabisin duit banget kayak bangun ikn makan gratis unhan dulu emg gratis tp nyata tmn w gada yang minat kesana pdhl iq 120,emg split sure the realization of giving free lectures to all ptn impossible anjir together with the program spend so much money like waking up ikn eat free unhan first emg free but real tmn w gada who is interested in going there pdhl iq 120
479,hah ngga cuma sempet baca aja ttg program ikn gimanaa,hah no just read more about the program ikn how
480,wkwkwkwkwkwm kasih program bagus tolak program lanjut ikn isi sama jabat aja warlok nya gusur wkwkwkwkwkwk,wkwkwkwkwkwm give a good program reject further programs ikn same contents just warlok his gusur wkwkwkwkwkwk
481,perlahan program ikn jadi pedang mata buat warga lokal sendiri kadang warga asli aja sadar kena diskriminasi datang rencana ikn muncul apa kabar telah ntar,slowly the IKN program becomes a sword for the locals themselves sometimes the natives are aware of being discriminated against come the IKN plan appears how have you been preaching
482,jujur kaget kok mayoritas masyarakat kalimantan milih genep padahal program 40 kota amin malah cakup 4 kota besar kalimantan akhir ikn cuman bakal jadi simbol aja gk sesuai ama tuju harap mungkin ngisi orang2 jakarta,"honestly surprised how the majority of the people of kalimantan chose genep even though the 40 amen city program even covered the 4 major cities of kalimantan at the end, just because it would be a symbol, gk, in accordance with the purpose, hope it might fill the people of jakarta"
483,nahh kannn udah dibilangij jugaa ikn program buat jabat bkn rakyattt mending perata kotaa jelas2 semuaa ngerasain manfaatnyaa susahh si kasi taunyaa arghhhdgajsvdhehsjy,nahh kannn already spelled outij alsoa ikn program for bkn rakyattt mending perata kotaa obviously alla ngerasain the benefits of the kasi taunyaa arghhhdgajsvdhehsjy
484,ngisi ikn orang asing lah siapa kak emang program gitu,ngisi ikn orang asing lah siapa kak emang program gitu
485,logika tlol macam apa program ny jkowi jangka pnjang cntoh ikn perlu msa jabtan pnjangmknya mas gibransama tri ny sndri terusinbukan politik dinasti blok soal emng lgsung pil rkyatlagian 02 jga punya program baru om,logic tlol what kind of program ny jkowi term pnjang cntoh ikn need msa jabtan pnjangmknya mas gibransama tri ny sndri continueinbidak politik dynasty blok masalah emng lgsung pil rkyatlagian 02 jga punya program baru om
486,aahhh sayang banget mungkin warga sana kurang mengeksplor program anies banding dar bangun ikn,"aahhh, it's a pity that maybe the residents there are not exploring the anies appeal program from waking up ikn"
487,emang ikn udah bener jadi program pak ps,emang ikn already really become a program sir ps
488,asli program kerja nya butuh anggar fantastis banget ikn makan gratis 300 fk kalo semua murni apbn mah seok seok,original work program need fencing really fantastic ikn eat free 300 fk if all pure apbn mah seok seok
489,nah mending konsep benar meski missing program prioritas nomor 1 02 swasembada pangan bandinginnya sama ruu ampas aset ranah legislative bukan executive kalau percaya janji 40 kota tara jakarta tolak pesimis ikn silah,well mending the concept is true even though missing priority program number 1 02 self-sufficiency in food is the same as ruu ampas assets in the realm of non-executive legislative if you believe the promise of 40 cities in Jakarta refuse to be pessimistic ikn silah
490,yaa allahdimana tapiiii tapiiii program jokowi fokus kebut ikn trua gimana dong,yaa allahdimana tapiiii tapiiii program jokowi focus kebut ikn trua how dong
491,program mane dulu paling infrastruktur jalan raya emang mulai dibagusin masih lingkup ikn aja sampai tempat masih kubang sama jalan bolong,"the mane program used to be the most road infrastructure, it started to be built, it was still the scope of ikn aja until the place was still potholes with bolong roads"
492,ringkih banget jalan lanjut program resiko besar kaya ikn makan siang gratis bansos jelang milu 2029 sekali aja dark ages lah biar punya alas renaissance,"it's really easy to go further, the big risk program is rich, and the free lunch is bansos ahead of milu 2029 once aja dark ages so that you have a renaissance base"
493,mungkin kamu keluarga kamu nikmat program ikn yun,maybe you are your family enjoy the program ikn yun
494,bikin program harus sesuai sama kondisi uang jangan maksakan saat perintah bangun proyek ikn,make the program must be in accordance with the conditions of money do not force it when the command to build the IKN project
495,semua program ngga yang instan lah semua butuh proses tanya sekarang gin kalo paslon 01 menang emang yakin 40 kota tara jakarta bakal realisasi padahal terangterangan tolak ikn,"all programs are not instant, all need a process to ask now, gin if paslon 01 wins, I'm sure 40 cities of Jakarta will be realized even though it's clear to reject IKN"
496,jadi justru heran kalau rumor program baru jalan 2029 realistis dana bangun ikn sekali umur hidup habis skala rutin bertahun2 jeblok ekonomi ntah hutang makin naik pajak dinaikkin rakyat ngamuk,"so it's surprising that rumors of a new 2029 road program are realistic that once the lifespan runs out on a routine scale, many years of economic collapse, the debt increases in taxes at the height of the people's rage"
497,alamakkk gw udah tuju ama program 02 ikn lanjut soal bakal buka banyak lapang kerja eh cuman tinggal 2 jt org,gakkk I've been going to the AMA program 02 ikn further about going to open a lot of work fields eh only 2 million people left
498,otak dipake mikir kak bukan benci sama julid aja program negara dlm lingkup luas proses wk tiap presiden program semua proses kaya ikn aja dari jaman sby baru realisasi jaman jokowi nanti dilanjutin presiden lanjut,"the brain is used to think that you don't hate the same as Julid, just a state program in the broad scope of the process wk every president program all rich processes ikn aja from the sby era only the realization of the jokowi era will be continued by the president further"
499,makanya kalo kasih waktu buat jelasin visi misi jelasin sejelasjelasnya break down tuh program apa jangan cuma cakap hilir bangun ikn makan siang susu gratis aja,"so if you give me time to make it clearin the vision and mission is clear as clear as break down, what program don't just be competent downstream get up and eat free milk lunch"
500,maaf mas program pindah ikn bkn lain,sorry mas program moved to another bkn
501,10 lagi blio lanjut ikn sumber dana apbn konfirmasi investor info valid program desa 5m hilir pajak naik mungkin subsidi kurang pajak naik siapa coba berani invest program skema jelas,10 more blio continued ikn source of funds apbn investor confirmation valid info village program 5m downstream tax increase maybe subsidy less tax increase who's trying to dare invest clear scheme program
502,makan gratis da banyak klarifikasi sekarang ikn kalang tentu btw inget program pak prabie untuk sejahtera jabat sorry ye,eat for free da much clarification now ikn kalang of course btw remember the pak prabie program to prosper jabat sorry ye
503,gapapa kok kalo mau ganti program unggul diskusi staff ahli usah malu guna prinsip demokrasi sebut luka apbn dengan ikn kalo mau tinjau ulang monggo dukung kalo memang b2b,"why if you want to change the superior program for expert staff discussions, don't be ashamed to use democratic principles, say APBN wounds with IKN, if you want to review monggo, support it if it is indeed b2b"
504,program 01 tahan bangun ikn baik sarana prasarana rusak 02 terus program pakde jd kalo pakde instruksi jalan baik syulit rasa wujud,program 01 resists building good infrastructure facilities damaged 02 continue the program pakde jd if pakde good road instruction syulit sense of form
505,ubah yakin mencla mencle program ada masak bbm gratis uang mana bangun 40kota sulit terima akal sehat ikn mau batal yang gua tidak suka,change sure mencla mencle program there cook bbm free money where build 40 crown hard to accept common sense if you want to cancel that I don't like
506,yg ikut kontestasi prabowo gibran ngapain bawa kerja jokowi yah kerja prabowo gibran dong trs mau lanjut emang jokowi program makan siang gratis subsidi mau pangkas pajak mau naik program mau lanjut yah paling bangun ikn ngak banget urgent,who participated in the prabowo gibran contest why bring work jokowi well work prabowo gibran dong trs want to continue eang jokowi free lunch program subsidy want to cut taxes want to go up the program want to continue well most wake up ikn ngak really urgent
507,hadeh pdhl susu maksi gratis program di gembor2 kan ikn gmna deh,hadeh pdhl milk maksi gratis program di gembor2 kan ikn gmna deh
508,maaf maksud cicil tuh program makan gratis bukan ikn,"sorry for the installment, the free meal program is not IKN"
509,pajak naik program makan gratis aja pangkas subsidi bbm lagi 13 kota baru rs modern tiap kota 300 fk baru ikn deh gue lupa program duit semua,tax increase free meal program just cut bbm subsidies again 13 new cities rs modern each city 300 fk new ikn deh I forgot all the money program
510,ampun pak gimana cerita bapak milih bukan proker proker makan siang gratis ambil apbn kamu pak bahkan tpn pragib rencana mau motong subsidi bbm lpg proker makan siang bahkan dana udah tara kayak ngebangun ikn program besar 02,pardon sir how do you choose your story not a proker proker free lunch take your apbn sir even tpn pragib plan to cut the subsidy bbm lpg proker lunch even funds already tara kayak ngebangun ikn big program 02
511,nalar gimana kan susun apbn 2025 bu smi apa iya kelas bu smi jorjoran buat program gitu ikn aja multiyears itu 466 t,nalar how do you arrange apbn 2025 ma'am smi what is the class of ma'am smi jorjoran for such a program ikn aja multiyears it's 466 t
