,full_text,tweet_english
710,ikn giat anjur program didik kraf standing ipt,iKN actively organizes a standing ipt craft study program
711,lanjut program jokowi apa iya rakyat sejahtera bangun ikn bayar hutang bunga kereta cepat lagi bayar hutang lain jebol dah duit negara,"further the jokowi program, what is it? the people are prosperous, wake up and pay the car interest debt fast, pay other debts, break the national money"
712,inspirasi pak azwar anas bikin program rantang kasih dulu jadi bupati banyuwangi,inspiration Mr. Azwar Anas made the Rantang Kasih program first to become the Regent of Banyuwangi
713,trus ikn urgensi apaaa hbstu hukum adat masyarakat adat gt gt deh bahas singkat singkat tp tuh emng tipe mahasiswa cerdas bjrot lomba lomba tingkat nasional menang n program mbkamu kampus ajar gt gt tadi bahas gw benar kali su,trus ikn urgency apaaa hbstu customary law indigenous peoples gt gt deh brief discussion short tp tuh emng type of smart student bjrot national level competition win n program mbkamu campus teach gt gt earlier discuss gw right time su
714,sistem lho harus dibenerin status ptnbh malah jadi boomerang buat kampus karna subsidi dr pusat rang negara lagi butuh dana buat ikn program maksi gratis,"you know, the system must be revised to ptnbh status, instead it becomes a boomerang for the campus because the subsidy from the center of the state bill still needs funds for the free MAKSI program"
715,seperti subsidi biaya didik paksa cabut bangun ikn program micinmsg makan siang gratis,such as subsidizing the cost of forced students to pull out the building for the free lunch micinmsg program
716,student loand penting mata perintah depan rena sadar bagai agenda depan bakal banyak biaya butuh itu contoh 1 projek besar ikn 2 program makan gratis 3 naik ukt tidak bendung 4 job demand makn tinggi,student loand important eyes order ahead rena aware of how the agenda ahead will be a lot of costs need it example 1 big project ikn 2 free meal program 3 up ukt not dam 4 job demand meaning high
717,akomodasi koalisi gemuk plus program irasional macam ikn makan siang gratis butuh duit gede efek pajak naik biaya pndidikan naik student loan nasib negara salah prioritas,fat coalition accommodation plus irrational programs such as free lunch need big money tax effects increase education costs increase student loans the fate of the country is one of the priorities
718,kalo cmn mau perata bangun sejahtera rakyatg prlu bangun ikn ckup baik program transmigrasibkin rakyat g d jawa sentrumbkin tani jd pny lahan garap sndiritingal baik minus ny transmigrasi buat rakyat sndiriiknbuat investor aseeng,if cmn wants to flatten the prosperous wake of the people g prlu build ikn ckup well transmigration programbkin the people g d java centrumbkin farmers jd pny cultivated land sndiritingal well minus ny transmigration for the people sndiriiknbake investors aseeng
719,tanggap kemenkeu prabowo ingin laksana program makan siang gratis ikn at the same time,responsiveness of the ministry of finance prabowo want to run a free lunch program ikn at the same time
720,yg buat rakyat tlol anjing elu dpet subsisi n makan gratis program anak makan gratis apa2 udah ngbacod mangkrak anak lon t kalo kamu miskin g punya uang ikn udah baca progress itu kalo kamu punya otak baca progress project,what makes the people tlol dog elu dpet subsisi n eat free children's program eat free anything bacod mangkrak children lon t if you are poor g have money ikn have read the progress if you have a brain read the progress project
721,biasa lah ngemis investasi moga2 mau modalin ikn biar anggara bentrok sama program makan siang gratis,it's common to beg for investment moga2 want to modalin ikn so that the budget clashes with the free lunch program
722,atas miskin kereta cepat jln tol food estate ikn esemka lanjut sodor 1 pemuda generasi hebat ipk 2 3 tuju saing global dunia program investasi maksi grat,top poor high-speed train toll road food estate ikn esemka further sodor 1 great generation youth ipk 2 3 global competitiveness world grat maksi investment program
723,byk pimpin gatau nama program prioritas contoh lain bangun ikn ratus triliyun sdgkn sampe 10 kamu istana negara banyak org tinggal bawah kolong jembatan lama puluh tahun sedih sekali sibuk ngasih bantu sosial sampe lupa adil sosial,byk pimpin gatau name of priority program another example build ikn hundred trillions sdgkn up to 10 you country palace many people live under the bridge twenty years old sadly so busy giving social assistance until forgetting social fair
724,enggak ngasih program asal2an tidak tau realisasi nya gimana makan siang gratis g tau mana duit ditawarin bangun kota rata pilih ikn notabene buat orkay miskin gusur kalo bukan buzzer harus mikir,don't give the origin program don't know the realization how to get a free lunch g know where the money is offered to build a flat city choose ikn incidentally for poor orchays if it's not a buzzer you have to think
725,kan program lanjut jokowi biayain ikn aja udah naik gila2an prab biayain program lanjutin prog jokowi ikn apa tambah bengkak biaya lagi statment prab seperti fans sama idola jokowi jd panutan,"right, the program continues jokowi kosin ikn aja has gone up crazy 2 prab kosin the program continues prog jokowi ikn what add swelling costs again prab statment like fans of the same idol jokowi jd role model"
726,maksimal potensi alam ada tambang emas timah kurang anggar tidak perlu bangun ikn makan siang gratis tapi 58 lebih rakyat indonesia pilih lanjut sampai msh percaya program jokowi bantu sejahtera rakyat,maximum natural potential there is a tin gold mine less fencing no need to build a free lunch but 58 more Indonesians choose to continue until MSH believes the jokowi program helps people prosper
727,ikn benarbenar adab baru tp bangun ikn mungkin sendat program makan siang gratis,ikn really is a new adab but wake up ikn maybe a free lunch program
728,jangan harap si ndasmu bingung cari dana program makan siang gratis nya mau henti ikn bapak samsul marah kalau jalan dua ngutang nya ngk tau jangan jangan gadai aset negara wkwkwkwk,don't expect your ndas to be confused about finding funds for his free lunch program to stop ikn Mr. samsul is angry if road two owes him ngk tau don't pawn state assets wkwkwkwk
729,alah inti maksud kamu program makan siang gratis lanjut ikn jauh lebih masuk akal untuk didik gitu aja usah muter,is the point you mean the free lunch program further ikn it makes a lot more sense to educate just so you don't have to muter
730,hmmm kemarin tawar perata kembang 40 kota tara jakarta malah orang2 milihnya ngelanjutin ikn khusus buat asn rumah menteri smp milyaran gusur duduk sana rampas tanah masyarakat adat program yang prematur mubadzir,hmmm yesterday offered 40 cities of Jakarta tara even people chose to continue the special ikn for the asn of the minister's house smp billions of refugees sitting there seizing the land of indigenous peoples a program that is prematurely mubadzir
731,program jokowi banyak bangun infrastruktur krl ikn subsidi bbm bansos banyak sekali keluar duit negara lai makanya kuliah besar biaya tidak masuk urus wajib program jokowi,"the jokowi program has built a lot of infrastructure because of the bansos bbm subsidy, there is a lot of out-of-pocket state money, so the tuition fee is not included in the mandatory jokowi program"
732,udah naik 11 yah lupa kmrn tempo blg bocor ps kurang anggar ikn alih maksi gratis ikn kan program jkw maksi gratis kan program nya dewe lbh pentingin program sendiri lah,already up 11 well forget kmrn tempo blg leak ps less fencing ikn over free maksi ikn right jkw program free maksi right its program dewe lbh pentingin own program lah
733,nahhh tunggu bijak nya n management anggar nya infrastruktur sehat didik tahan ikn maksi gratis program butuh biaya besar mana tidak subsidi,nahhh wait for the wise n management fencing its healthy infrastructure learners hold the free intention program requires large costs where it is not subsidized
734,yaa nama nya mimpi arti tidur ken nya indonesia emas program nya ikn n maksi gratis hahahhaha tidur terus aja jangan bangun2,yes the name is a dream meaning sleep ken nya indonesia emas program nya ikn n maksi gratis hahahhaha sleep just don't wake up
735,oke aja mau ikn tp lebih kaya gin telan biaya banyak tuh belum bener bener pikir si besok kata program maksi gratis blablablabla,okay just want to ikn but it's richer gin swallowing costs a lot it's not really true I think tomorrow said the free maksi program blablablabla
736,bukan ikn bang tp program yang heboh pas kampanye ikn aja anggar ampe ikut cut kok,not a bang ikn but a frenzied program when the ikn campaign just fencing ampe participated in the cut
737,nah tuh kan ukt naik gegara uang subsidi perintah potong kalau aja ikn buat kalau aja program makan siang gratis dipaksain bahkan korupsi aja naik ukt bakal jadi,"well, right, ukt up in the country, subsidy money for cutting orders, if only the free lunch program was forced, even corruption up in ukt would be"
738,35 nya buat bangun ikn bayar utang bansos makan siang gratis tidak di program kampanye minggir dl harus liat telat janji kampanye,35 to wake up to pay off the debt bansos free lunch not in the campaign program out of the way dl have to see the campaign promise late
739,16t per tahun berat nunggu 30 tahun ikn baru kelar prabowo jelas lebih prioritas program makan siang gratis ketimbang ikn bisa picu disharmonisasi jokowi prabowo dukung jokowi prabowo dipilpres salah satu sukses ikn,16t per year weight wait 30 years new ikn prabowo clear more priority free lunch program than ikn can trigger disharmonization jokowi prabowo support jokowi prabowo dipilpres one of the successful ikn
740,faisal basri minta anggar ikn relokasi program makan siang susu gratis,faisal basri asked for fencing for the relocation of the free milk lunch program
741,siapa jamin ikn selesai tepat waktu tdk korupsi bahan sesuai standar tdk mangkrak sama kaya program tidak yang jamin di usahankan cara pikir,"who guarantees that it will be completed on time, no corruption of materials according to standards, no lack of wealth, the program is not guaranteed to maintain a way of thinking"
742,pks segera tentu oposisi gabung prabowo pan ingat mesti ikut satu visi program prabowo gibran misal sukses food estate ikn makan siang gratis lain,pks soon of course opposition join prabowo pan remember must participate in one vision program prabowo gibran eg successful food estate ikn another free lunch
743,halahdiswasta capital expenditure harus jelas program apa program dukung utilitas dstapalagi negara kalo basis capital expenditure cuma kayak orang pantesa jadi ikn lkelapa gading kereta cepat ngosngosan operasional,halahdisasta capital expenditure must be clear what program the program supports the country's utilities and if the capital expenditure base is only like a pantesa person so it's like a fast train running operational
744,menteri pariwisata ekonomi kreatif menparekraf sandiaga uno luncur program beda bedah desain kemas dukung laku umkamu ibu kota nusantara ikn milik kemas produk sesuai standar,minister of tourism creative economy menparekraf sandiaga uno glide program different surgical design packaging support behavior umkamu capital city of the archipelago ikn owned packaging products according to standards
745,gmn salah sendiri terlalu omonomon ikn ttp bangun makan siang gratis trs mau gratisin ukt kuliah bullshit si kalo bom nanti rezim anggar tahan dinaikin program makan dana besar semua apbn mungkin cover bukan negara kaya,gmn wrong itself too omonomon ikn ttp wake up free lunch trs want gratisin ukt lecture bullshit si kalau bombo later fencing regime resistant raised program eat big funds all apbn may cover not rich countries
746,program ikn,iKN program
747,last repost baru aja denger anak program kalau anggar tahun depan pangkas gila rupa anggar kecil lama 7 tahun bahkan pas covid banyak giat hapus uang tanggulang covid tahun depan lebih parah ikn ikn maksa banget deh,last repost just heard of the children's program if the fencing next year cut off the crazy look of the old small fencing 7 years even pas covid a lot of actively erase the money on the reimbursement of covid next year more severe ikn ikn really mean
748,aniescak imin nyata benar program ubah kaji ulang ikn buzer prabowo antipati lawan lanjut jokowi,aniescak imin real true program change review ikn buzer prabowo antipathy opponent further jokowi
749,sebenernya beban bikin bengkak proyek2 mercusuar bangun patung sukarno ikn rumah dinas jabat tel milyaran dana coba bs alih program yang lebih tepat seperti didik tinggi gin,actually the burden of making the swell of the lighthouse projects build a statue of Sukarno and the official house tel billions of funds try to move more accurate programs such as high school gin
750,faisal basri minta anggar ikn buat program makan siang gratis,faisal basri asked for fencing ikn for a free lunch program
751,kayak emang berat sih kira dana tahun program makan siang gratis capai 500 trilyun kalo salah padahal ikn aj kembang kempis,"like it's really heavy, I guess the yearly fund of the free lunch program reaches 500 trillion if it's wrong even though it's like a flat flower"
752,faisal basri usul anggar ikn relokasi program makan siang gratis lebih urgent,faisal basri proposal fencing ikn relocation free lunch program more urgent
753,our country ni emang besar pasak pada tiang alihalih support health education etc lebih bikin ikn tetek bengek u simbolis program micin tau tuju hasil percum tidak gun mau dinaikin sampe berapa kalo udah bocor sana sini tidak kelar2 masalah,our country this is a big peg on the pole move support health education etc more make ikn titengek u symbolic micin program know the direction of percum results do not want to be raised until how much if it has leaked here and there is no problem
754,makin lama makin liat ngebet banget negara cari pasu sebanyakbanyaknya sektor mana aja entah buat bayar hutang bangun ikn program makan siang gratis,"the longer you look at it, the more the country is looking for pots, the more sectors there are, whether it's to pay off debt or to build a free lunch program"
755,omong ibu sebut arti kontradiktif janji presiden pilih kan lalu buat apa janji palsu untuk penting politik kalau janji sebut mustahil laku program maksi gratis ikn tambah janji sebut janji lain kira2 apbn defisit ga,"by the way, I mentioned the contradictory meaning of the president's promise to choose right then what is a false promise for political importance if the promise says it is impossible to practice the free intention program, I would like to add the promise to mention other promises about apbn deficit or not"
756,butuh omon2 bukti aja tidak usah bnyk omon2 kalo bela wong cilik lain tlg krisnya jkw barusan hapus bpjs kudu tinjau n ganti dg pkguwc program sehat gratis wong cilik batal ikn ganti dg upgrade kota2 bsr,need omon2 proof just don't need bnyk omon2 if you defend wong cilik lain tlg krisnya jkw just delete bpjs kudu review n replace with pkguwc free healthy program wong cilik cancel ikn replace with upgrade kota2 bsr
757,kemarin motor rembang lasem mmg banyak rakyat miskin rumah nya label terima program keluarga harap bagi rumah nya udah aku video in aku share kemarin bandingin dg video rezim pamer rumah mewah tri ikn,yesterday the motorbike rembang lasem mmg many poor people his house label thank the family program please for his house already I video in I share yesterday bandingin with video of the regime showing off the tri ikn luxury house
758,ikn sama maksi gratis sama2 program telek,ikn sama maksi gratis sama2 telek program
759,opa hati dana mana apa budget ikn tunda nih kalau program kaji komprehensif asal spontan waktu debat,"dear heart, what budget would you delay if the original comprehensive study program was spontaneous at the time of the debate"
760,bila prabowo pindah ikn baru prof drh arb sesuai maksud sdr ttpi tidk presiden hak cegah program bijak gubrnya kmarin sipil sekarang militer beda ketegasanya,if prabowo moved a new ikn prof drh arb according to the purpose of Mr. ttpi tidk the president's right to prevent the wise program gubrnya kmarin civil now the military is different in its firmness
761,lantik program makan siang susu gratis aja udah banyak polemik segi anggar sumber anggar bahan baku operasional distribusi bahkan ancam gabisa terap sesuai janji kampanye kemarin kata bikin bangun ikn era,"inaugurate the free milk lunch program, there have been many polemics in terms of fencing sources of fencing raw materials for distribution operations and even threatened gabisa to be applied according to the campaign promise yesterday, said to build an era"
762,sehat sehat bapak dua kawal program prabowogibran amburadul sampai hari program makan siang susu gratis tau anggar mana 1 tahun 500an triliun bisa buat 5 ikn dg anggar,healthy healthy father two escort program prabowogibran amburadul until the day of the free milk lunch program know which fencing 1 year 500s trillion can make 5 ikn with fencing
763,ikn mampu beri sumbangsih sangat vital basis meta program sejahtera sosial seluruh warga tinggal wilayah ibu kota negara nusantara,iKN is able to contribute very vital social welfare program meta-base for all residents living in the national capital region of the archipelago
764,lagi2 program kontroversial pasca program ikn omnibuslaw kcic makan siang gratis food estate ectttg bpjs jdi tanya apa beda serta bpjs 160k 50k bisa2 semua serta ambil 50k,more controversial programs after the program ikn omnibuslaw kcic free lunch food estate ectttg bpjs jdi asked what else and bpjs 160k 50k can be all and take 50k
765,ikn ibu kota nusantara proyek kaji serius cepat sahkan agenda apa ambisi legacy pribadi bener program bangsa negara apa anggota dewan yth,ikn capital city of the archipelago serious study project quickly validate the agenda of what is the ambition of the personal legacy of the nation program what country is the member of the council
766,bukan tidak mau ngantor ikn makan siang gratis mayoritas janji kampanye mangkrak dia banyak copy paste modify program amin,"i don't want to ngantor ikn free lunch the majority of campaign promises are outdated, he has a lot of copy and paste modify amen program"
767,btw wowo mulai ogahogahan tu pindah k ikn lgi program makan siang gratis tidak pos anggar kyknya ikn bakal jadi program kena potong anggar wkwkwkk,btw wowo starting ogahogahan it moved k ikn lgi free lunch program not post fencing kyknya ikn will be a program to cut fencing wkwkwkk
768,memang sangat aneh anda berita undang tani rrc ikn bukan hoax jangan semenamena deh punya kuasa dukung legislatif yudikatif program perintah sesuai ingin rakyat jangan2 perintah bukan rakyat,indeed very strange you news of rrc farmers' law ikn not a hoax don't be as bad as you have the power to support the judicial legislature the order program is in accordance with the people don't want 2 orders not the people
769,interview pertama pak prabowo menang milu sama media asing aljazeera english bicara kait jalan kampanye politik program makan siang gratis situasi demokrasi konflik papua lihat emosi bijak ikn foreign influence,first interview pak prabowo win milu with foreign media aljazeera english talk hook road political campaign free lunch program democratic situation conflict papua see emotion wise ikn foreign influence
770,ambisi ikn program makan gratis,ambitions for a free meal program
771,klo program kebijakana untung buat masyarakat banyak masa iya ganggu bakal ganggu kan kalo kebijakana sentuh untung kelompok tentu ikn misala apa rakyat papua ikut rasa banyak bijak tidak untung rakyat,"if the policy program is profitable for the public for many times, yes disturbing it will disturb it if the policy touches the profit of the group, of course, what is the example of the Papuan people participating in the sense of a lot of wisdom not for the people"
772,prabowo prioritas makan siang gratis timbang lanjut iknkarena bukan program,prabowo priority free lunch weigh further because it is not a program
773,ikn apa buat program makan siang gretong buat rumah menteri ikn masih di komenin belum kliatan wah,what is the reason for the gretong lunch program for the minister's house? it is still in the comments not yet kliatan wah
774,terus udah bayang dong gimana nasib ikn depan sisi finansial sekarang ada investor ln masuk program andal pak gemoy judul makan siang gratis bakal sangat uras apbn emang ada ruang fiskal pada buat ikn,then already shadow dong how is the fate of ikn in front of the financial side now there are investors ln enter the reliable program pak gemoy title free lunch will be very uras apbn emang there is fiscal space on for ikn
775,jelaslahikn kan program jokowikalau makan gratis kan program prabowotentunya jalanin program sendiri dong,"obviously, it's not a jokow program if you eat for free, it's a pre-bowotent program, just run your own program, right?"
776,kl baca2 untuk memorial park kak tp lama baca brita ya didih jadi apalg presiden si eksekutor ikn sekarang di blkg presiden ikut punya program mkn siang gratis,kl read2 for memorial park sis but long read brita ya boil so apalg president the executor ikn now in blkg the president also has a free mkn lunch program
777,prabowo biaya maksi gratis masih bingung dr mana dana biaya ikn hutang gunung hilir sasi prabowo lanjut jokowi negara ku lebih ancur01 tawar program bagus kalah sama bansos sifat,prabowo free maksi fees are still confused from which fund costs ikn downstream mountain debt sasi prabowo further jokowi my country more ancur01 bargain good program lose bansos same nature
778,selesai lantik seret penjara sama kenapa program ikn di lanjut prabowo,finished installing the same prison drag why is the IKN program continued in prabowo
779,jujur turut emg ibukota perlu pindah karna memang jakarta udah rawan tenggelam harap ibukota pindah tuh bikin bangun sana ikut rata tp tbh program ikn ku udah gk sreg semenjak pake nama nusantara why gk namain sesuai nama lokasi aja,"honestly, too, um, the capital needs to move because Jakarta is already prone to drowning. I hope the capital will make you get up there evenly but tbh my ikn program has been gk sreg since using the name of the archipelago. Why gk namain according to the name of the location?"
780,khawatir ketika skema kbpu investasi swasta tutup target telah hitung negara justru tambah beban apbn peluang potong kuota anggar sektor yang ugent 3 program ikn pake dana pen pulih ekonomi,"worried that when the private investment kbpu scheme closes the target has calculated the country, it actually adds to the burden of apbn opportunities to cut the fencing quota of the sector that is ugent 3 programs for using economic recovery funds"
781,pendek paham ajar public policy ikn mubazir as we know ikn program jangka panjang ada beberapa masalah anggar nyata jadi hambat buat ikn 1 anggar total ikn 466 t apbn 89 4t kbpu 253 4t invest asingswasta 123 t,short understand teach public policy ikn mubazir as we know ikn long-term program there are some real fencing problems so hindrance for ikn 1 fencing total ikn 466 t apbn 89 4t kbpu 253 4t invest asingswasta 123 t
782,ikn mending kaya potensi korupsi banding program makan siang gratis soal tuh program kalo jalan 100 butuh dana tahun sama total seluruh bangun ikn gila bgt,ikn mending kaya potential for corruption compared to the free lunch program about the program if 100 streets need the same year total funds all the way up ikn crazy bgt
783,bangun 40 kota tara jakarta lebih bagus program ikn,build 40 cities tara jakarta better IKN program
784,hitung dampak anggar skr aja program makan gratis n ikn masih gaje mana rupiah turun terus bayar utang bapak wapres baru makin berat etapi penting tri dapet rumah mewah baru,"calculate the impact of fencing right now, the free meal program will still pay where the rupiah goes down, continue to pay the debts of the new vice president, it's getting heavier but it's important to get a new luxury house"
785,program bangun ikn beneran perata lanjut rusak lingkung bangun lanjut kota metropolitanpenyanggakecil gausa bangun penting bangun kota 0,build program ikn really flattening further broken environment build further metropolitan city small gausa wake important build city 0
786,perata bangun sarang korupsi emang semua program negara sarang korupsi kalo ikn henti tengah jalan gin justru mubazir kira sedikit dana yang udah masuk kesana simalakama sih dilanjutin berat tidak lanjut rugi well whatever,perata build a corruption nest all corruption nest country programs if iko stop in the middle of the gin road it's redundant about the little funds that have gone there simalakama anyway followed by the weight no further loss well whatever
787,wkwk ikn program jelekk disabilitas aja tidak hak sok sok bikin patung,wkwk ikn ugly program just disability not the right to pretend to make a statue
788,ikn tuh k nya kntol titik bahkan bilang program mercusuar jaman jokntol semua tolol bajing ngtntttt duit emak bapak gua brengsekk sampe hemat berangkat haji bahkan kamu komersialisasi bngsat,ikn tuh k nya kntol titik even said that the lighthouse program of the jokntol era was all stupid bastards ngtntttt money mother father cave brengsekk sampe saver departing for Hajj even you commercialization bngsat
789,turut terlalu penting alih dana program atau kalo emang mau bangun ratain aja seluruh indo adain baik infrastruktur pada rusak2 ijoin hutan gundul bisa dapet berapa bibit maintenance ikn kalo dirupiahin,also too important to transfer program funds or if you want to build ratain only all indo adain good infrastructure on damaged ijoin deforested forests can get how many maintenance seeds ikn if diro dirupiahin
790,sebenernya program ikn lumayan sih turut makesense lah buat perata anggar tu too much sebenernya lebih pres rumah tri gtu rangin lah duit skrng posisi anggar terlalu gede emang perlu kaji ini proyek,"actually the IKN program is quite good, it also makes sense to make the fencing leveler too much actually more pres house tri gtu rangin is the money now the fencing position is too big, you need to study this project"
791,ga perlu jdi pinter buat tau kalo ikn adlh program tolol alias duit pajak kamu semua buat bikin rumah menteri jirrr,don't need jdi pinter to know if iko is a stupid program aka tax money you all make the minister's house jirrr
